0.46 0.36
0.58 0.42
0.34 0.3
0.26 0.26
0.28 0.24
0.18 0.24
0.24 0.34
0.18 0.22
0.04 0.1
0.24 0.06
0.3 0.32
0.14 0.22
0.08 0.22
0.26 0.3
0.2 0.14
0.06 0.08
0.24 0.2
0.18 0.28
0.08 0.14
0.32 0.22
0.02 0.18
0.22 0.26
0.28 0.28
0.24 0.3
0.24 0.26
0.28 0.16
0.16 0.18
0.94 0.02
0.96 0.98
0.06 0.04
