0.46 0.98
0.32 0.94
0.24 0.86
0.24 0.78
0.12 0.92
0.26 0.76
0.22 0.76
0.12 0.78
0.3 0.68
0.24 0.72
0.2 0.72
0 0.86
0.3 0.74
0.26 0.68
0.14 0.8
0.28 0.72
0.02 0.96
0.32 0.7
0.08 0.86
0.06 0.78
